NM,H2,CH4,C2H6,C2H4,C2H2,Type,Fault_Type,R1,R2,R4,R5
-0.30927835051546393,0.5268153773137162,0.21765243902439024,-0.034482758620689655,0.24088519681671336,0.4280088495575221,Arc discharge,0,-0.1670466300006436,-0.06760946814540277,-0.6583336133504301,1.06124226694162
-0.29896907216494845,9.307071665875652,13.027611788617886,8.94088669950739,32.43958171523767,84.02240412979351,Arc discharge,0,0.11817206778357336,0.5190457288027945,-0.32693179462708744,1.250965250965251
-0.28865979381443296,-0.04034171808258187,-0.09738821138211383,-0.04926108374384237,0.018010108173212212,0.1433480825958702,Arc discharge,0,-0.15572011020452078,-0.14827513528587755,0.3774781259272923,0.3080338476854156
-0.27835051546391754,0.7166587565258662,0.3548475609756097,0.0,0.2273776156868042,0.5917256637168141,Arc discharge,0,-0.15552917804837713,0.09361538372246325,-0.6808302860520262,0.6785038754177629
-0.26804123711340205,-0.132890365448505,-0.12076219512195123,0.270935960591133,-0.0461509021938563,0.3203392330383481,Arc discharge,0,0.05446726459509227,0.42714580592478346,5.748345555374175,-0.45694375311100066
-0.25773195876288657,1.5709539629805411,1.533709349593496,0.458128078817734,2.959285899210932,4.7746165191740415,Arc discharge,0,-0.02437082754427971,0.10922574414969898,-0.6358126780525719,2.010258524141364
-0.24742268041237114,1.1295681063122924,0.4869613821138211,0.09359605911330049,0.5977104649984804,1.076976401179941,Arc discharge,0,-0.1855363146603138,0.062166471610391724,-0.6076077973842247,0.9497262319561971
-0.23711340206185566,-0.06881822496440437,-0.061819105691056926,-0.08374384236453201,-0.05628158804128817,0.19792035398230087,Arc discharge,0,0.0,0.16601471689788835,-0.29123889254236474,0.23519163763066198
-0.2268041237113402,0.37019458946369244,0.07537601626016259,-0.08374384236453201,0.147457760668175,0.4309587020648967,Arc discharge,0,-0.2005238909474648,0.04685217529374411,-0.659715617005237,1.4514683922349427
-0.21649484536082475,1.9121974371143806,3.4381808943089434,3.1182266009852215,3.0166931190130457,2.9383333333333335,Arc discharge,0,0.2336246465709728,-0.12379478835677266,-0.11756147729173044,-0.12705177002888213
-0.20618556701030927,0.19933554817275748,0.10078252032520324,0.37438423645320196,0.43787075496122196,0.6743215339233039,Arc discharge,0,-0.10630561102807888,-0.04617965603115439,0.8522087206717862,-0.023973201673550184
-0.1958762886597938,2.1879449454200284,1.035741869918699,0.23645320197044334,0.9218924121163001,1.5740265486725664,Arc discharge,0,-0.18425810314279462,0.07666719593521759,-0.6663118052826587,0.8122005193496735
-0.18556701030927836,4.5609871855719035,6.655660569105691,1.5270935960591132,8.047141458143383,15.290840707964602,Arc discharge,0,0.1351376627379794,0.23962420994213282,-0.7493861951558517,1.9247733027463374
-0.17525773195876287,0.5600379686758424,0.563180894308943,0.2561576354679803,1.293350893188802,2.5179793510324484,Arc discharge,0,-0.01596466330152537,0.1831173877851186,-0.4380168470336222,1.2039958119496748
-0.16494845360824742,3.9914570479354534,64.92192073170732,355.13793103448273,107.4629385742748,-0.04839233038348083,High-temperature overheating,1,5.008689222031914,-0.485558907589711,4.2368924582967695,-0.48469593406865213
-0.15463917525773196,2.9990507831039395,10.48696138211382,6.724137931034483,19.71994281790655,1.0578023598820059,High-temperature overheating,1,0.7931533211573129,-0.46390150760801113,-0.3685735137259305,0.8841285643177131
-0.14432989690721648,0.3369719981015662,1.4422459349593497,0.916256157635468,2.0587804905503213,-0.010044247787610623,High-temperature overheating,1,0.7116326027499495,-0.47894747444106867,-0.34633981013565535,0.45499775895348754
-0.13402061855670103,-0.04746084480303749,0.7979369918699186,1.3004926108374384,1.8336541383851686,0.03567846607669616,High-temperature overheating,1,2.09579576749132,-0.4694630321999968,0.448963910214622,0.0871096786867124
-0.12371134020618557,1.001423825344091,10.48696138211382,23.423645320197043,14.992289422438342,-0.039542772861356934,High-temperature overheating,1,2.736774767267979,-0.4853317455276807,1.1295085766300008,-0.30419895439208333
-0.10309278350515463,0.2230659705742762,1.5133841463414635,-0.024630541871921183,2.103805760983352,0.010604719764011797,High-temperature overheating,1,1.0710929977302401,-0.47558593901277213,-0.9038958016792361,7.620209059233449
-0.09278350515463918,-0.11390602752728998,-0.16141260162601628,-0.12807881773399016,-0.13620144305991735,-0.032168141592920356,High-temperature overheating,1,-0.2531039957113987,-0.3918545570022229,0.9109629458567033,0.16127426580388252
-0.08247422680412371,0.004746084480303749,0.7715142276422764,0.8620689655172413,0.7192786951676627,-0.012994100294985255,High-temperature overheating,1,1.3721508252831478,-0.4705994547243027,0.049362524159722775,-0.17279385621844567
-0.07216494845360824,-0.18224964404366398,2.85484756097561,147.5615763546798,29.148234446583142,0.05042772861356932,High-temperature overheating,1,367.2266002804776,-0.484245643252732,45.553190104667834,-0.5399273127544921
-0.061855670103092786,-0.13763644992880875,0.019481707317073157,0.3694581280788177,0.5504339310437982,-0.032168141592920356,High-temperature overheating,1,1.1139787281508824,-0.4771674732087419,1.564792015863214,0.09163310557038773
-0.05154639175257732,-0.04746084480303749,1.0967174796747967,0.9655172413793104,0.7192786951676627,-0.0365929203539823,High-temperature overheating,1,2.8436046005640887,-0.48057242330124156,-0.13656965017523323,-0.2157305113999988
-0.041237113402061855,0.550545799715235,2.6007825203252035,3.8472906403940885,5.930953747790947,0.22299410029498526,High-temperature overheating,1,0.9426571521737112,-0.46830292709786997,0.3946119449615214,0.1627565660410505
-0.030927835051546393,1.6706217370669199,4.175985772357723,2.9113300492610836,6.595076486678147,1.7657669616519174,High-temperature overheating,1,0.44803243448855384,-0.38147430383660114,-0.31016694667820255,0.521951537569754
-0.020618556701030927,5.844803037494067,23.696310975609755,29.61576354679803,38.35702788189871,7.6035250737463125,High-temperature overheating,1,1.0029706773909135,-0.40815391736641676,0.20683187521142185,0.04013187555290089
-0.010309278350515464,-0.18462268628381584,-0.17564024390243904,-0.1330049261083744,-0.09117617262688683,-0.039542772861356934,High-temperature overheating,1,5.539786107561145,-0.45489202921562394,3.6528267878194898,0.8668491786958686
0.0,-0.04271476032273375,0.5276117886178862,1.206896551724138,1.7098346446943344,0.0047050147492625335,High-temperature overheating,1,1.359856915895897,-0.47473530345768034,0.868780425211122,0.08927682571286345
0.010309278350515464,-0.1343141907925961,-0.038445121951219526,-0.0049261083743842365,0.0461509021938563,-0.045442477876106196,High-temperature overheating,1,0.6245202796491245,-0.4809542711972054,0.11598467215151657,0.14467250314760044
0.020618556701030927,-0.15921214997626956,-0.11067073170731707,-0.1245320197044335,-0.09413658415785858,-0.038687315634218296,High-temperature overheating,1,0.6115378769557619,-0.4510191691861143,-0.36023044879635363,0.5665754106520656
0.030927835051546393,-0.12996203132415757,0.0,0.08610837438423644,0.10938889451704768,-0.04048672566371682,High-temperature overheating,1,0.7869101531983378,-0.475710699709615,0.35938035893799863,-0.0039488839854800355
0.041237113402061855,2.5486473659231135,0.365010162601626,0.027093596059113302,0.9218924121163001,4.02240412979351,Arc discharge,0,-0.2921371580159198,0.9251174976182914,-0.6392446878684108,2.3414634146341466
0.05154639175257732,-0.161281442809682,-0.009867886178861796,0.1955665024630542,-0.03636916219228042,-0.04839233038348083,Middle-temperature overheating,1,2.1541346008992224,-0.485558907589711,1.038309195070748,-0.4043353103803968
0.061855670103092786,-0.17560512577123874,-0.10226626016260164,-0.05123152709359605,-0.1265210099168158,-0.04839233038348083,Middle-temperature overheating,1,2.5966242002533204,-0.485558907589711,0.4360151136502201,-0.3077978365647272
0.07216494845360824,-0.17134788799240624,-0.17265243902439026,-0.16433497536945813,-0.19590495165411584,-0.041961651917404134,High-temperature overheating,1,-0.08273595849209503,-0.16537789774531592,-0.2916630312325854,-0.13177287571780652
